run_id,repeat_index,query_id,token_budget,top_k,candidate_k,memory_count,forgetting_threshold,seed,embedding_backend,embedding_dim,current_time,retrieval_latency_ms,selected_token_proxy,selected_memory_count,retrieved_count_before_budget,candidate_count_before_forgetting,candidate_count_after_forgetting,memory_retrieval_accuracy,answer_accuracy,response_correctness,stale_retrieval_rate,relevant_loss_rate,stale_retrieval_case_rate,token_budget_used_ratio,estimated_memory_storage_bytes,estimated_faiss_index_bytes,faiss_index_size,retrieval_rss_before_bytes,retrieval_rss_peak_bytes,retrieval_rss_delta_bytes,token_metric,selected_memory_ids,local_only,cloud_api_used,llm_called
budget_sweep_20260716,2,q_food,256,1,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2432,13,1,1,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.05078125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,1,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2326,17,1,1,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.06640625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,512,1,5,100,0.3,42,hash,32,2026-07-10 10:00,0.3202,17,1,1,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,512,1,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2386,13,1,1,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.025390625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,1,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2424,17,1,1,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,64,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.329,17,1,1,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.265625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,64,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3291,13,1,1,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3158,17,1,1,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.265625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,128,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3194,17,1,1,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.1328125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,128,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3378,13,1,1,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.1015625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3258,17,1,1,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.1328125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,256,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3323,17,1,1,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.06640625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,256,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3245,13,1,1,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.05078125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3213,17,1,1,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.06640625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,512,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3033,17,1,1,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,512,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.318,13,1,1,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.025390625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,1,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3223,17,1,1,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,64,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.555,17,1,1,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.265625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,64,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5635,13,1,1,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5082,17,1,1,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.265625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,128,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4964,17,1,1,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.1328125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,128,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4869,13,1,1,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.1015625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4844,17,1,1,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1328125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,256,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4849,17,1,1,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.06640625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,256,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4846,13,1,1,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.05078125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4907,17,1,1,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.06640625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,512,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5092,17,1,1,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b""]",True,False,False
budget_sweep_20260716,2,q_food,512,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5144,13,1,1,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.025390625,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,1,20,100,0.3,42,hash,32,2026-07-10 10:00,0.489,17,1,1,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.033203125,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422""]",True,False,False
budget_sweep_20260716,2,q_book,64,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2354,51,3,3,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.796875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216""]",True,False,False
budget_sweep_20260716,2,q_food,64,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2461,47,3,3,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.734375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2471,51,3,3,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.796875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,128,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2337,51,3,3,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216""]",True,False,False
budget_sweep_20260716,2,q_food,128,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2306,47,3,3,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.3671875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2308,51,3,3,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,256,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2368,51,3,3,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216""]",True,False,False
budget_sweep_20260716,2,q_food,256,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.234,47,3,3,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.18359375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2616,51,3,3,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,512,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2396,51,3,3,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216""]",True,False,False
budget_sweep_20260716,2,q_food,512,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.3363,47,3,3,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.091796875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,3,5,100,0.3,42,hash,32,2026-07-10 10:00,0.4445,51,3,3,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,64,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3469,51,3,3,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.796875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""7dd7ba65c45014d0""]",True,False,False
budget_sweep_20260716,2,q_food,64,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3229,47,3,3,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.734375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3346,51,3,3,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.796875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,128,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3162,51,3,3,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""7dd7ba65c45014d0""]",True,False,False
budget_sweep_20260716,2,q_food,128,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3036,47,3,3,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.3671875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.4982,51,3,3,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,256,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3341,51,3,3,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""7dd7ba65c45014d0""]",True,False,False
budget_sweep_20260716,2,q_food,256,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.2963,47,3,3,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.18359375,14885,12800,100,67973120,67973120,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.2974,51,3,3,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67977216,67977216,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,512,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.2872,51,3,3,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67977216,67977216,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""7dd7ba65c45014d0""]",True,False,False
budget_sweep_20260716,2,q_food,512,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3818,47,3,3,10,10,1.0,1.0,1.0,0.0,0.0,0.0,0.091796875,14885,12800,100,67977216,67977216,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,3,10,100,0.3,42,hash,32,2026-07-10 10:00,0.3092,51,3,3,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67977216,67977216,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,64,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5992,51,3,3,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.796875,14885,12800,100,67977216,67977216,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""58ae448ff9c925e9""]",True,False,False
budget_sweep_20260716,2,q_food,64,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5121,47,3,3,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.734375,14885,12800,100,67977216,67981312,4096,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4416,51,3,3,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.796875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,128,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4747,51,3,3,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""58ae448ff9c925e9""]",True,False,False
budget_sweep_20260716,2,q_food,128,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4146,47,3,3,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.3671875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4657,51,3,3,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.3984375,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,256,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4235,51,3,3,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""58ae448ff9c925e9""]",True,False,False
budget_sweep_20260716,2,q_food,256,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.6199,47,3,3,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.18359375,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.5715,51,3,3,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.19921875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,512,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.467,51,3,3,20,20,0.0,1.0,1.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""58ae448ff9c925e9""]",True,False,False
budget_sweep_20260716,2,q_food,512,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4188,47,3,3,20,20,1.0,1.0,1.0,0.0,0.0,0.0,0.091796875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,3,20,100,0.3,42,hash,32,2026-07-10 10:00,0.4527,51,3,3,20,20,0.0,0.0,0.0,0.0,1.0,0.0,0.099609375,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,64,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.1992,51,3,5,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.796875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216""]",True,False,False
budget_sweep_20260716,2,q_food,64,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2796,64,4,5,5,5,1.0,1.0,1.0,0.0,0.0,0.0,1.0,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4"", ""ca09a8bca27a886b""]",True,False,False
budget_sweep_20260716,2,q_hobby,64,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2429,51,3,5,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.796875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003""]",True,False,False
budget_sweep_20260716,2,q_book,128,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.212,85,5,5,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.6640625,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216"", ""676f0f3a02690b1e"", ""c1b4f0003f115473""]",True,False,False
budget_sweep_20260716,2,q_food,128,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2134,81,5,5,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.6328125,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4"", ""ca09a8bca27a886b"", ""2e6e7160dd3aaef0""]",True,False,False
budget_sweep_20260716,2,q_hobby,128,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.234,85,5,5,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6640625,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003"", ""bb532f553fbfb11b"", ""c2b34ccb86cc45f7""]",True,False,False
budget_sweep_20260716,2,q_book,256,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2297,85,5,5,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.33203125,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216"", ""676f0f3a02690b1e"", ""c1b4f0003f115473""]",True,False,False
budget_sweep_20260716,2,q_food,256,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.417,81,5,5,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.31640625,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4"", ""ca09a8bca27a886b"", ""2e6e7160dd3aaef0""]",True,False,False
budget_sweep_20260716,2,q_hobby,256,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2422,85,5,5,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.33203125,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003"", ""bb532f553fbfb11b"", ""c2b34ccb86cc45f7""]",True,False,False
budget_sweep_20260716,2,q_book,512,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.226,85,5,5,5,5,0.0,1.0,1.0,0.0,1.0,0.0,0.166015625,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""f70e62dee854e216"", ""676f0f3a02690b1e"", ""c1b4f0003f115473""]",True,False,False
budget_sweep_20260716,2,q_food,512,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.4242,81,5,5,5,5,1.0,1.0,1.0,0.0,0.0,0.0,0.158203125,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""ff4f3d124a5fed2e"", ""3fb9d1158b6e8062"", ""3990d44f043baeb4"", ""ca09a8bca27a886b"", ""2e6e7160dd3aaef0""]",True,False,False
budget_sweep_20260716,2,q_hobby,512,5,5,100,0.3,42,hash,32,2026-07-10 10:00,0.2258,85,5,5,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.166015625,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""c19b48f56f281422"", ""584e48041174d944"", ""596b5ae5fae93003"", ""bb532f553fbfb11b"", ""c2b34ccb86cc45f7""]",True,False,False
budget_sweep_20260716,2,q_book,64,5,10,100,0.3,42,hash,32,2026-07-10 10:00,0.2774,51,3,5,10,10,0.0,1.0,1.0,0.0,1.0,0.0,0.796875,14885,12800,100,67981312,67981312,0,deterministic_proxy_not_real_tokenizer,"[""bb532f553fbfb11b"", ""3c50545078e0ff42"", ""7dd7ba65c45014d0""]",True,False,False
